Curricular units 2nd sem (grade),Curricular units 2nd sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Curricular units 1st sem (approved),Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Scholarship holder,Father's occupation,Mother's occupation,Target
12.5,6,12.166666666666666,1,6,6,6,1,8,10,1
12.857142857142858,6,13.428571428571429,1,6,12,11,0,7,7,1
14.666666666666666,6,14.5,1,6,8,6,1,10,10,1
12.857142857142858,7,12.142857142857142,1,7,7,7,1,8,4,1
11.714285714285714,3,11.25,1,4,10,6,0,10,10,2
13.9,6,13.9,1,6,7,7,0,4,10,1
12.066666666666668,3,13.766666666666666,1,3,11,12,0,9,10,0
12.545454545454543,11,11.615384615384617,1,13,14,17,0,1,1,0
14.142857142857142,6,15.166666666666666,1,6,7,6,1,9,10,1
0.0,0,0.0,1,0,5,5,0,6,6,0
11.333333333333334,3,14.5,1,2,9,10,0,10,10,2
10.714285714285714,6,10.8,1,5,8,9,1,8,8,1
14.955555555555556,8,13.995714285714287,1,7,9,7,0,4,5,1
11.8,6,13.285714285714286,1,6,16,8,0,10,5,1
13.25,11,12.75,1,12,16,12,1,6,10,1
12.4,5,10.5,1,2,8,15,1,6,6,2
12.285714285714286,7,12.714285714285714,1,7,7,7,1,10,10,1
12.88625,8,12.88625,1,8,8,8,0,10,5,1
12.666666666666666,6,13.0,1,5,6,7,1,10,10,1
11.2,5,12.2,1,5,6,7,1,10,10,1
14.5,3,12.8,1,4,10,8,0,8,4,2
13.88888888888889,9,13.785714285714286,1,11,9,15,0,10,5,1
13.25,4,0.0,1,0,9,5,0,10,3,2
14.50125,8,14.50125,1,8,8,8,1,8,10,1
14.35,6,14.35,1,6,7,7,0,5,5,1
12.333333333333334,6,11.5,1,6,6,6,1,6,6,1
14.666666666666666,6,11.714285714285714,1,6,6,8,1,10,10,1
13.6,5,13.571428571428571,1,6,10,9,0,8,8,2
13.666666666666666,6,13.0,1,5,6,6,0,6,10,1
14.02625,8,13.56875,1,7,8,8,1,8,10,1
11.25,4,10.2,1,5,9,5,0,10,10,2
0.0,0,0.0,1,0,0,0,0,4,4,1
11.8,5,12.2,1,5,8,8,0,10,10,2
14.15375,8,14.15375,1,8,8,8,1,4,10,1
0.0,0,0.0,0,0,8,8,0,6,5,0
12.833333333333334,6,13.833333333333334,1,6,6,7,0,6,4,1
14.0,4,13.428571428571429,1,6,6,7,0,5,5,2
12.454285714285716,7,12.454285714285716,1,7,8,8,0,6,10,1
0.0,0,11.0,1,1,10,9,0,6,8,2
0.0,0,0.0,1,0,0,0,0,8,5,0
12.94375,7,13.271666666666668,1,6,11,8,1,9,8,1
14.775,6,13.548333333333334,1,6,11,8,0,10,3,2
12.5,6,12.166666666666666,1,6,6,6,0,6,3,2
0.0,0,11.0,1,2,12,16,0,4,4,0
14.428571428571429,7,13.285714285714286,1,7,7,7,1,10,10,1
14.0,6,13.333333333333334,1,6,7,6,1,10,5,1
13.2575,8,13.2575,1,8,8,8,1,5,10,1
0.0,0,0.0,1,0,7,7,0,7,10,0
11.5,2,12.666666666666666,0,6,6,10,1,9,6,0
15.4,5,14.6,1,5,5,5,0,11,2,0
0.0,0,0.0,1,0,5,13,0,2,5,0
0.0,0,12.333333333333334,0,3,8,7,0,10,10,0
11.0,2,10.8,1,5,11,5,0,6,6,2
11.333333333333334,6,11.666666666666666,1,6,10,7,0,4,5,1
14.333333333333334,6,12.5,1,4,6,6,0,10,10,0
0.0,0,0.0,1,0,0,0,0,10,10,0
14.166666666666666,6,15.333333333333334,1,6,6,6,1,32,25,1
14.2,7,14.2,1,7,8,8,0,5,5,1
14.666666666666666,6,14.833333333333334,1,6,6,6,1,8,10,1
14.3875,8,13.642857142857142,1,7,8,7,0,10,5,0
14.0,6,13.833333333333334,1,6,6,6,1,9,9,0
13.0,6,11.833333333333334,1,6,7,6,0,8,5,1
13.5,6,13.428571428571429,1,6,10,7,1,8,5,1
10.333333333333334,9,10.5,1,8,19,16,0,9,10,2
11.9625,8,11.416666666666666,1,6,9,10,0,8,4,1
11.0,2,12.75,1,2,12,16,0,9,10,0
12.814285714285717,7,11.15,1,6,7,10,0,10,5,2
13.625,5,11.666666666666666,1,3,11,8,0,9,5,2
12.4,5,11.5,1,6,8,7,0,8,10,1
12.666666666666666,6,13.833333333333334,1,6,6,6,0,10,10,1
11.333333333333334,4,11.714285714285714,0,6,11,8,0,4,4,0
13.0375,7,11.678571428571429,1,7,10,8,1,6,10,1
14.666666666666666,6,15.714285714285714,1,6,6,7,0,2,3,0
0.0,0,0.0,1,0,0,0,1,9,6,1
13.0,6,13.0,1,6,7,6,1,7,10,1
14.58888888888889,8,14.485714285714286,1,7,9,7,1,3,3,1
12.125,5,12.285714285714286,1,5,8,9,0,10,10,2
13.5,5,13.375,1,4,7,12,0,7,6,2
11.571428571428571,7,11.571428571428571,1,7,8,8,0,5,5,1
12.657142857142857,7,12.657142857142857,1,7,8,8,1,10,10,1
10.0,1,10.0,0,2,11,9,0,10,10,0
13.166666666666666,6,13.714285714285714,1,6,6,7,0,6,7,1
13.0,11,13.071428571428571,1,13,16,21,0,10,10,1
14.0,6,15.333333333333334,1,6,9,7,1,8,10,1
12.142857142857142,6,11.571428571428571,1,5,8,9,0,2,2,1
0.0,0,0.0,0,0,5,10,0,10,10,0
12.9,6,12.9,1,6,7,7,1,8,10,1
13.126,5,13.126,1,5,12,12,0,10,10,2
11.666666666666666,3,11.5,1,4,13,20,0,8,8,0
11.8,5,10.333333333333334,1,3,10,11,0,10,10,2
13.428571428571429,6,13.5,1,6,7,6,0,5,5,1
0.0,0,0.0,1,0,0,1,0,10,10,0
11.5,2,12.0,1,4,4,5,0,11,4,2
11.375,8,11.142857142857142,1,7,11,10,0,5,4,1
10.25,4,11.4,1,5,10,11,0,10,10,2
12.771428571428572,7,12.771428571428572,1,7,8,8,1,8,8,2
13.79857142857143,7,13.79857142857143,1,7,8,8,1,10,8,1
13.5,6,13.333333333333334,0,6,6,7,0,11,1,1
0.0,0,0.0,0,0,6,11,0,10,10,0
12.846153846153848,13,11.357142857142858,1,14,15,17,0,1,1,0
0.0,0,0.0,1,0,8,11,0,4,6,0
14.428571428571429,5,15.692307692307692,1,6,13,13,0,38,29,1
14.538461538461538,13,15.052631578947368,1,18,13,19,1,10,5,1
12.4,5,11.5,1,6,17,20,0,10,10,0
10.0,1,11.0,1,7,17,15,0,4,10,2
13.166666666666666,6,13.0,1,6,6,6,1,8,10,1
12.93875,8,12.93875,1,8,8,8,1,8,10,1
0.0,0,0.0,1,0,0,0,0,10,10,1
0.0,0,0.0,1,0,8,6,0,11,10,0
12.88,5,13.0,0,5,9,10,0,10,10,0
11.8125,4,12.18,0,5,11,11,0,8,8,0
11.4,5,11.333333333333334,1,3,12,13,0,10,10,0
13.0,7,13.0,1,7,8,8,0,10,10,1
0.0,0,0.0,0,0,0,5,0,1,1,0
12.333333333333334,3,12.5,1,2,8,13,0,11,5,0
12.166666666666666,5,11.0,1,5,9,9,0,4,4,1
0.0,0,0.0,1,0,0,0,0,10,10,0
0.0,0,0.0,1,0,5,5,0,10,10,0
10.0,1,0.0,1,0,5,9,0,9,8,0
0.0,0,0.0,0,0,5,6,0,10,10,0
10.75,4,12.4,1,5,5,5,1,9,6,1
14.1,6,15.5,1,6,10,8,0,8,10,1
10.8,3,11.5,0,2,12,13,0,9,6,0
11.6,4,13.333333333333334,1,4,9,7,0,9,8,0
13.5,6,12.666666666666666,1,6,6,8,1,8,6,1
0.0,0,0.0,1,0,6,6,0,44,29,2
13.6,5,12.6,1,5,9,8,1,10,10,0
0.0,0,13.5,1,6,6,6,1,11,10,0
13.0,6,13.0,0,6,8,6,0,10,10,1
11.75,4,11.714285714285714,1,6,8,15,1,7,10,1
13.0,5,12.166666666666666,1,6,7,8,1,10,6,1
0.0,0,0.0,1,0,13,10,0,8,6,0
0.0,0,0.0,0,0,6,12,0,2,6,0
11.6,5,11.5,1,5,5,6,0,10,5,1
12.25,4,11.25,1,4,6,7,1,8,10,2
12.375,8,12.285714285714286,1,7,10,7,1,10,10,1
12.805555555555555,8,12.718571428571428,1,7,11,7,1,4,5,0
15.0,2,12.4,1,5,11,12,0,8,5,2
0.0,0,0.0,1,0,0,0,0,2,2,0
0.0,0,14.0,1,1,7,16,1,8,10,0
11.25,4,11.666666666666666,1,3,8,10,0,5,12,0
11.25,4,13.0,1,1,8,15,0,6,5,2
0.0,0,0.0,1,0,0,0,0,10,3,0
12.0,1,0.0,1,0,11,10,0,10,10,0
12.5,2,11.5,1,4,12,13,0,17,19,0
11.5,6,11.714285714285714,1,7,10,10,0,10,10,0
13.714285714285714,5,12.6,1,5,7,7,0,2,3,1
11.25,12,11.642857142857142,1,13,25,19,0,10,8,0
13.428571428571429,6,14.875,1,6,8,8,1,9,10,1
10.333333333333334,3,10.0,1,2,10,11,0,5,5,2
14.6,5,14.2,1,5,5,5,0,3,5,2
13.5,6,12.714285714285714,1,6,9,8,0,8,7,1
11.2,5,11.6,0,5,7,16,0,3,5,0
12.2,6,11.94,1,5,14,14,0,6,5,0
14.2,3,11.6,1,4,9,10,0,9,10,0
13.475,7,12.7,1,5,9,9,0,11,5,2
13.8,5,13.333333333333334,1,6,9,6,0,4,3,1
13.11111111111111,9,13.333333333333334,1,8,12,13,0,7,3,2
15.0,5,13.4,1,5,5,5,0,8,5,1
0.0,0,0.0,0,0,12,12,0,1,1,0
0.0,0,11.0,1,2,5,5,0,1,1,0
11.333333333333334,9,12.0,1,13,13,17,0,11,5,0
0.0,0,0.0,1,0,0,0,0,10,10,0
0.0,0,0.0,0,0,9,5,0,11,5,0
10.25,4,12.5,1,4,12,12,0,6,6,0
12.166666666666666,6,13.666666666666666,1,6,7,7,0,10,4,1
0.0,0,10.0,1,1,7,10,0,3,5,0
13.0,2,11.5,0,6,9,6,0,10,10,0
12.75,4,12.25,1,4,7,7,0,5,10,2
13.666666666666666,5,13.6,0,5,11,11,0,9,5,2
11.333333333333334,3,10.5,1,2,9,11,0,10,10,2
13.266666666666666,6,13.266666666666666,1,6,7,7,1,10,5,1
14.1875,8,12.5125,1,7,8,8,1,7,10,1
0.0,0,0.0,1,0,5,9,0,1,1,0
0.0,0,0.0,0,0,6,14,0,10,10,0
13.483333333333334,6,13.483333333333334,1,6,7,7,0,10,4,1
12.16,5,12.565,1,6,12,9,0,44,32,2
0.0,0,0.0,0,0,6,8,0,10,10,0
11.666666666666666,3,13.0,1,3,9,9,0,4,6,0
17.714285714285715,5,16.5,1,5,7,6,0,10,10,0
13.2,5,13.166666666666666,1,6,9,7,0,4,4,2
13.142857142857142,6,13.8,1,6,7,11,0,2,5,1
11.8,4,11.166666666666666,1,6,11,7,0,8,6,2
0.0,0,0.0,0,0,0,0,0,5,10,0
12.142857142857142,6,12.666666666666666,1,6,8,7,0,11,3,2
14.5,4,12.6,1,5,6,5,0,5,3,1
0.0,0,13.06,1,5,9,7,0,5,5,2
13.625,6,13.833333333333334,1,6,8,7,0,6,6,1
0.0,0,0.0,1,0,5,5,0,13,13,0
16.0,2,16.0,0,2,7,6,0,4,3,0
0.0,0,0.0,0,0,5,5,0,5,4,0
10.666666666666666,3,10.666666666666666,0,3,11,12,1,3,2,0
14.5,18,14.5,1,18,18,18,0,7,7,1
13.8,5,14.0,1,5,7,6,1,4,8,1
13.571428571428571,5,13.333333333333334,1,3,11,10,0,10,10,1
0.0,0,0.0,1,0,0,0,0,6,3,0
11.2,4,12.0,1,5,10,9,0,29,22,1
16.0,5,16.2,1,5,8,6,0,6,5,1
10.6,5,10.285714285714286,1,7,13,13,0,10,10,0
0.0,0,0.0,1,0,5,5,0,10,10,2
13.166666666666666,6,13.571428571428571,1,6,8,7,1,10,10,1
14.857142857142858,6,14.285714285714286,1,6,9,7,0,4,4,1
10.5,4,10.2,1,5,6,7,0,4,4,1
10.25,2,10.25,1,2,16,16,0,10,10,0
0.0,0,0.0,1,0,0,0,0,6,6,0
14.833333333333334,6,14.833333333333334,1,6,6,7,1,8,5,1
12.6,5,13.625,1,5,6,12,0,9,10,1
13.657142857142857,7,12.271428571428572,1,7,10,7,0,29,31,1
0.0,0,0.0,1,0,0,0,0,10,10,0
10.5,5,12.5,0,4,9,8,0,10,10,2
13.142857142857142,7,13.22222222222222,1,9,8,10,0,8,5,1
11.5,2,15.0,1,2,12,13,0,10,10,0
0.0,0,0.0,0,0,0,0,0,3,10,0
13.0,12,13.166666666666666,1,12,12,12,0,3,10,1
14.0,4,13.833333333333334,1,5,6,8,1,9,10,1
0.0,0,0.0,1,0,0,0,0,3,5,0
0.0,0,0.0,1,0,6,6,0,4,6,2
13.154285714285717,7,13.154285714285717,1,7,8,8,0,8,3,2
13.166666666666666,6,12.333333333333334,1,9,11,12,0,4,4,0
11.8,5,13.0,1,6,7,6,0,4,9,0
11.4,5,11.5,1,2,8,14,0,2,10,2
12.0,1,13.25,1,3,9,15,0,11,10,0
12.75,3,13.333333333333334,1,3,12,12,0,2,2,2
12.166666666666666,6,13.5,1,6,6,6,0,6,5,1
12.8,5,12.666666666666666,1,6,8,7,1,4,10,1
14.5,6,15.090909090909092,1,11,7,18,0,2,3,0
0.0,0,0.0,0,0,0,0,0,6,10,0
12.666666666666666,6,13.166666666666666,1,6,7,7,0,4,4,1
12.833333333333334,6,12.833333333333334,1,6,8,6,0,8,10,1
12.0,3,11.8,1,5,9,7,0,44,20,2
12.166666666666666,6,11.833333333333334,1,6,6,6,0,10,10,1
12.75,3,12.8,1,5,11,6,0,5,3,1
11.0,5,11.8,1,5,9,7,0,5,5,0
0.0,0,0.0,1,0,0,0,0,5,10,2
14.571428571428571,5,15.8,1,5,7,7,0,5,6,0
0.0,0,0.0,1,0,0,0,0,10,10,2
11.6,3,12.5,1,2,10,9,0,6,10,2
13.857142857142858,6,14.666666666666666,1,6,7,9,0,5,5,1
12.0,2,12.5,1,4,16,10,0,8,6,0
10.5,2,12.0,1,3,10,7,0,4,4,0
11.833333333333334,6,13.142857142857142,1,7,8,8,0,3,3,2
11.142857142857142,4,12.666666666666666,1,3,11,6,0,5,6,0
14.2,5,15.0,0,5,6,6,1,9,10,2
11.8,5,13.6,1,5,7,7,0,8,10,0
13.833333333333334,6,12.5,1,6,6,6,0,8,8,1
13.5,6,13.333333333333334,1,6,7,7,1,10,10,1
11.0,5,12.25,1,4,15,13,0,10,10,0
16.09375,8,15.101428571428572,1,7,8,7,1,4,4,1
16.0,6,13.166666666666666,1,6,6,6,1,10,10,1
0.0,0,11.0,1,4,6,8,0,5,3,0
11.75,4,11.666666666666666,1,3,9,9,0,5,3,1
13.0,1,10.0,1,1,13,13,0,6,8,2
11.0,2,11.571428571428571,1,7,14,15,0,1,1,0
11.2,5,12.166666666666666,1,6,10,6,1,5,5,2
0.0,0,0.0,1,0,0,0,0,10,10,0
14.285714285714286,6,13.833333333333334,0,6,7,6,1,9,10,1
13.0,7,12.357142857142858,1,6,9,10,1,4,10,1
10.333333333333334,2,12.166666666666666,0,6,10,7,0,8,8,0
12.5,2,12.0,1,3,6,8,0,15,29,2
13.0,7,12.416666666666666,1,9,14,14,0,7,5,1
12.75,4,12.75,1,4,6,7,0,7,5,1
14.933333333333334,18,14.933333333333334,1,18,33,33,0,5,10,1
11.666666666666666,6,13.0,1,6,7,6,0,4,3,1
12.666666666666666,6,12.857142857142858,0,7,8,7,0,10,10,2
13.91,8,14.455000000000002,1,7,8,10,0,6,6,1
13.285714285714286,6,14.0,1,6,7,8,1,5,5,1
12.666666666666666,6,13.5,1,6,7,6,1,5,5,1
0.0,0,0.0,0,0,0,0,0,7,7,0
14.0,5,11.666666666666666,1,6,12,6,1,2,2,1
13.333333333333334,5,12.0,1,4,8,6,1,10,5,1
11.833333333333334,6,11.714285714285714,1,6,6,7,1,9,9,1
12.428571428571429,6,12.666666666666666,1,6,7,8,0,4,3,1
12.8,4,11.75,1,3,19,11,0,3,5,2
0.0,0,0.0,1,0,0,0,0,7,9,0
12.328571428571427,7,12.328571428571427,1,7,8,8,0,6,6,1
10.0,1,11.666666666666666,1,6,10,14,0,9,10,0
12.727272727272728,11,13.25,1,12,12,12,1,10,4,1
13.25,4,11.833333333333334,1,5,8,8,0,11,8,2
15.125,8,13.3,1,7,8,7,1,10,10,1
11.8,5,12.555555555555555,1,6,11,13,0,10,10,2
12.166666666666666,6,12.833333333333334,1,6,7,6,0,11,5,1
12.833333333333334,6,12.833333333333334,1,6,6,6,1,6,4,1
13.0,3,12.666666666666666,1,3,7,10,1,11,5,1
14.471428571428572,7,13.271428571428572,1,6,8,8,0,3,10,1
12.833333333333334,5,12.4,1,5,6,5,1,9,6,1
11.25,4,14.5,1,2,7,10,0,6,6,2
0.0,0,0.0,1,0,5,7,0,11,8,0
13.25,6,14.285714285714286,1,6,8,7,0,20,15,1
12.6,5,12.333333333333334,1,3,9,7,0,11,10,1
12.671428571428573,7,12.583333333333334,1,6,8,10,1,9,10,1
13.771428571428572,7,13.731666666666667,1,6,10,8,0,10,6,0
12.142857142857142,5,12.875,1,6,14,8,0,5,10,2
13.4,5,14.625,1,8,7,14,0,5,1,0
0.0,0,0.0,0,0,2,3,0,13,13,0
12.666666666666666,6,12.666666666666666,1,6,7,8,1,10,10,1
12.491666666666667,6,12.491666666666667,1,6,11,11,0,3,3,1
14.166666666666666,11,13.666666666666666,1,12,12,12,1,5,5,1
14.5,6,16.0,1,6,8,13,0,10,10,1
13.0,6,14.142857142857142,1,6,7,8,0,8,5,1
13.75,4,11.833333333333334,1,6,9,9,1,27,22,1
13.0,6,12.666666666666666,1,6,8,6,1,6,4,1
12.666666666666666,6,12.5,1,6,6,6,0,4,10,1
11.25,4,10.88888888888889,0,9,20,16,0,8,10,1
0.0,0,13.0,1,1,10,11,0,1,6,0
16.0,6,15.166666666666666,1,6,6,6,0,18,20,1
12.0,6,12.666666666666666,1,6,7,8,1,4,4,1
0.0,0,0.0,1,0,0,0,0,10,10,0
10.2,5,12.0,1,5,5,9,0,10,10,2
0.0,0,0.0,0,0,5,5,0,10,10,0
0.0,0,0.0,1,0,0,0,1,6,6,1
11.5,4,11.0,1,2,6,8,0,8,10,0
15.9,6,15.714285714285714,1,6,10,7,0,11,5,0
11.636363636363637,11,10.818181818181818,1,11,15,15,0,1,1,0
0.0,0,12.0,0,1,6,16,0,8,10,0
11.25,4,12.6,1,5,11,8,0,11,10,1
14.0,3,13.0,1,1,7,12,0,2,2,2
10.75,4,11.6,1,5,10,8,0,5,10,1
11.0,1,10.0,0,1,14,11,0,6,5,0
0.0,0,14.0,1,1,6,7,0,8,8,0
12.5,2,12.6,1,5,8,9,1,8,10,0
0.0,0,0.0,1,0,0,0,0,10,10,0
12.0,1,11.333333333333334,0,2,9,11,0,10,10,0
11.4,5,12.666666666666666,1,6,7,6,0,10,10,1
10.5,2,10.8,1,5,10,7,0,11,5,2
11.85625,7,12.87857142857143,1,5,15,14,0,11,6,1
0.0,0,0.0,1,0,5,5,0,6,3,0
11.4,5,12.833333333333334,1,6,8,6,0,6,6,2
12.833333333333334,3,12.6,1,5,9,5,1,13,13,2
0.0,0,0.0,1,0,0,0,0,3,5,0
0.0,0,0.0,1,0,5,11,1,10,10,0
14.0,6,14.166666666666666,1,6,6,6,0,2,5,1
13.25,4,13.4,1,5,7,7,0,7,10,0
11.25,4,11.2,1,5,13,8,1,6,6,1
0.0,0,0.0,1,0,0,0,0,11,6,1
11.8,5,12.666666666666666,0,6,8,6,0,11,10,0
11.25,4,12.333333333333334,1,3,5,7,0,4,6,0
12.0,5,12.25,1,4,7,7,0,30,23,1
0.0,0,0.0,1,0,0,0,1,10,10,0
10.333333333333334,3,10.75,1,3,9,13,0,8,5,0
0.0,0,0.0,1,0,8,7,0,2,2,0
0.0,0,0.0,0,0,6,13,0,4,10,0
12.5,2,14.333333333333334,1,2,10,9,0,4,6,2
11.5,2,11.5,1,2,13,8,0,11,3,0
0.0,0,0.0,1,0,0,0,0,10,10,1
0.0,0,10.5,1,2,13,11,0,8,2,0
0.0,0,13.5,1,6,0,6,0,9,6,0
0.0,0,11.0,1,1,19,17,0,21,22,2
0.0,0,10.0,0,1,6,6,0,8,8,0
0.0,0,0.0,1,0,8,17,0,2,10,0
10.666666666666666,3,12.0,1,1,7,10,0,5,5,0
12.2,5,12.25,1,4,5,6,1,10,10,0
11.666666666666666,6,11.4,1,5,13,21,0,11,4,0
0.0,0,0.0,0,0,5,5,0,6,6,0
14.0,5,14.25,1,4,10,8,0,8,10,1
14.2,10,14.454545454545457,1,11,11,12,0,11,10,1
14.461538461538462,12,14.538461538461538,1,12,14,13,0,9,5,1
11.95,7,12.733333333333334,1,6,10,10,0,8,8,1
13.5,4,13.2,1,5,12,13,0,10,10,0
0.0,0,0.0,1,0,0,0,0,2,2,1
12.75,4,12.333333333333334,1,6,10,7,1,8,8,0
11.25,7,11.2,1,5,14,9,0,6,10,0
13.2,6,13.2,1,6,7,7,0,10,10,1
14.0,4,11.833333333333334,1,5,8,8,1,10,10,2
11.5,2,11.333333333333334,1,5,14,10,0,5,3,2
14.6,5,13.6,1,5,6,5,0,4,10,1
11.5,2,0.0,1,0,10,10,0,8,10,0
13.666666666666666,5,12.857142857142858,1,5,12,11,0,11,4,0
12.428571428571429,5,14.333333333333334,1,3,9,16,1,4,10,2
14.0,6,13.5,1,5,6,9,1,10,8,1
15.6,4,14.428571428571429,1,6,12,8,0,3,5,2
0.0,0,0.0,1,0,12,12,0,1,5,0
0.0,0,0.0,0,0,0,0,0,4,5,1
12.82875,8,12.82875,1,8,8,8,1,5,5,1
13.75,4,0.0,1,0,6,6,0,3,4,1
0.0,0,0.0,1,0,0,0,0,6,5,0
13.166666666666666,6,14.666666666666666,1,6,6,6,0,6,2,1
13.937142857142858,7,13.937142857142858,1,7,8,8,0,8,8,1
14.583333333333334,12,14.7,1,10,12,12,0,11,3,1
12.2,5,11.666666666666666,1,6,6,6,0,5,10,1
14.85,6,14.85,1,6,7,7,0,10,10,1
0.0,0,12.0,1,1,12,11,0,12,8,0
15.622222222222222,8,13.6875,1,7,9,8,0,5,4,0
11.6,5,12.4,1,5,10,14,0,10,10,1
13.5425,8,13.398,1,7,8,10,0,4,5,1
12.0,4,11.8,1,5,19,13,0,4,5,2
0.0,0,0.0,1,0,0,0,0,8,7,0
11.928571428571429,14,11.76923076923077,1,13,17,19,0,10,10,1
0.0,0,0.0,0,0,6,8,0,11,5,0
13.0,6,13.285714285714286,1,6,11,8,1,8,6,1
11.166666666666666,6,11.666666666666666,1,6,8,6,1,10,5,1
12.2,5,11.5,1,6,9,13,1,8,4,1
13.15,6,13.081666666666669,1,6,12,9,1,7,7,1
13.0,6,12.666666666666666,1,6,6,6,1,8,10,1
0.0,0,11.333333333333334,0,3,6,6,0,9,10,0
11.6,5,13.6,1,5,8,8,0,3,3,2
13.2,5,13.166666666666666,1,6,7,6,1,5,5,0
0.0,0,0.0,1,0,0,0,0,9,5,0
12.6,5,11.666666666666666,1,5,7,10,0,4,5,1
13.428571428571429,6,13.5,1,6,7,6,1,8,10,1
0.0,0,0.0,0,0,6,7,1,10,10,0
14.142857142857142,6,13.166666666666666,1,6,7,6,1,8,5,1
12.5,2,12.5,1,4,11,11,0,10,5,0
13.0,6,13.375,0,6,10,10,0,7,3,1
12.666666666666666,6,13.166666666666666,1,6,6,6,0,4,8,1
13.5,2,13.4,1,4,17,12,0,5,5,2
11.666666666666666,3,13.0,1,3,10,10,0,3,4,2
13.154285714285717,7,13.154285714285717,1,7,8,8,0,2,2,1
12.833333333333334,6,12.833333333333334,1,6,6,6,1,8,5,1
13.142857142857142,7,12.142857142857142,1,7,7,10,0,6,6,1
12.385714285714286,6,13.34,1,5,9,9,1,5,5,2
13.75,4,13.0,1,4,10,15,0,4,10,0
11.666666666666666,3,12.0,1,3,17,18,1,10,5,2
0.0,0,0.0,1,0,0,0,0,4,3,0
0.0,0,11.0,1,5,12,9,0,9,10,0
11.333333333333334,6,11.5,1,5,11,8,0,7,5,2
12.5,2,13.333333333333334,0,3,6,9,0,3,5,0
13.472,8,14.594444444444443,1,7,10,9,0,8,5,1
10.666666666666666,3,11.0,1,4,13,9,0,7,4,0
0.0,0,0.0,0,0,5,8,0,4,12,0
0.0,0,0.0,1,0,0,6,0,8,6,0
12.0,2,12.0,1,1,10,9,0,10,8,0
13.2,5,14.0,1,5,6,8,0,8,3,1
11.8,5,13.571428571428571,1,6,7,8,0,5,5,1
0.0,0,0.0,1,0,6,12,0,8,2,0
13.857142857142858,6,14.25,1,6,7,8,0,10,10,1
0.0,0,0.0,0,0,6,7,0,4,6,0
0.0,0,0.0,1,0,12,12,1,4,1,0
13.542857142857144,7,13.542857142857144,1,7,8,8,1,7,7,1
11.714285714285714,7,13.11111111111111,1,9,10,9,1,10,10,1
12.142857142857142,7,12.666666666666666,1,9,7,11,0,1,1,1
10.0,2,10.75,1,4,13,10,0,6,6,0
10.0,2,10.75,1,4,10,14,0,10,10,0
13.333333333333334,6,13.666666666666666,1,6,6,6,0,8,6,1
12.833333333333334,6,13.833333333333334,1,6,6,6,0,1,1,1
13.0,16,13.176470588235292,1,17,18,18,0,1,1,0
12.6,5,12.75,1,4,12,8,0,1,1,0
12.86,5,12.86,1,5,8,8,1,8,10,2
12.0,4,12.0,0,4,9,12,0,9,10,0
12.555555555555555,9,11.666666666666666,1,9,13,11,0,7,10,1
16.90909090909091,11,16.5,1,14,11,14,0,5,10,1
11.77777777777778,7,12.333333333333334,1,9,10,14,0,12,12,1
12.820000000000002,7,12.59125,1,7,11,8,0,3,4,2
11.0,3,11.5,1,4,12,9,0,10,10,0
12.923076923076923,13,11.894736842105264,1,18,13,19,1,10,6,1
0.0,0,0.0,1,0,0,0,0,7,7,0
0.0,0,0.0,0,0,0,0,0,6,4,0
11.5,2,13.0,1,5,13,13,0,3,5,2
0.0,0,0.0,1,0,6,9,0,7,6,0
14.833333333333334,6,15.166666666666666,1,6,6,6,0,6,6,1
13.5,2,11.75,1,4,8,8,0,10,10,0
15.0,1,0.0,1,0,6,5,0,4,5,2
0.0,0,0.0,1,0,0,0,0,9,8,0
14.75,3,11.333333333333334,1,3,10,11,0,5,10,0
13.2,5,12.6,1,5,6,10,1,7,10,1
14.0,1,0.0,1,0,10,10,0,11,5,0
15.5,4,15.5,1,6,9,8,1,10,5,0
12.365714285714288,7,12.365714285714288,1,7,8,8,0,5,5,1
13.25,5,13.2,1,5,10,7,0,10,10,2
11.857142857142858,7,11.428571428571429,1,7,12,12,0,10,10,2
0.0,0,0.0,1,0,0,0,0,11,9,0
12.333333333333334,6,14.0,1,4,9,10,1,5,5,1
11.8,5,12.0,1,3,16,12,0,5,2,0
12.0,3,0.0,0,0,8,4,0,4,10,0
11.333333333333334,3,10.0,0,4,7,13,0,10,2,0
10.0,1,10.0,1,1,10,9,0,9,10,0
0.0,0,0.0,0,0,0,0,0,10,10,0
11.666666666666666,3,11.166666666666666,1,6,12,7,1,10,10,2
11.333333333333334,3,11.75,1,4,13,12,0,8,8,2
0.0,0,11.75,1,3,10,13,0,9,3,0
11.0,1,10.0,1,1,7,8,0,10,10,0
12.8,5,14.0,1,3,5,8,0,6,5,1
0.0,0,0.0,0,0,5,5,0,13,13,0
0.0,0,12.0,0,3,15,12,0,6,10,0
0.0,0,0.0,0,0,10,10,0,4,4,0
11.6,5,11.88888888888889,0,8,17,19,0,7,7,0
13.666666666666666,6,13.833333333333334,1,6,6,6,0,8,10,1
0.0,0,0.0,0,0,5,5,0,10,10,0
12.4,5,11.4,0,5,9,8,0,10,5,0
11.0,2,0.0,1,0,8,8,0,10,6,0
10.666666666666666,12,10.642857142857142,1,14,12,17,0,10,10,0
0.0,0,11.0,0,2,12,10,0,5,1,0
